MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
715,IA: DES MOINES,01/01/2015 00:39:00,,1619.00,921.00,276.00,130.00,83.00,107.00,60.00,29.00,APPROVED
715,IA: DES MOINES,01/01/2015 01:39:00,,1642.00,934.00,285.00,134.00,83.00,107.00,59.00,29.00,APPROVED
715,IA: DES MOINES,01/01/2015 02:40:00,,1663.00,948.00,294.00,134.00,84.00,114.00,60.00,29.00,APPROVED
715,IA: DES MOINES,01/01/2015 03:40:00,,1682.00,970.00,294.00,139.00,87.00,111.00,62.00,29.00,APPROVED
715,IA: DES MOINES,01/01/2015 04:40:00,,1726.00,1007.00,306.00,143.00,89.00,112.00,64.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2015 05:40:00,,1746.00,1024.00,310.00,146.00,89.00,118.00,64.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2015 06:40:00,,1768.00,1047.00,320.00,149.00,92.00,122.00,66.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2015 07:41:00,,1803.00,1064.00,327.00,153.00,91.00,123.00,67.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2015 08:41:00,,1808.00,1084.00,331.00,155.00,92.00,127.00,71.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2015 09:41:00,,1841.00,1097.00,338.00,162.00,96.00,130.00,69.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2015 10:41:00,,1861.00,1125.00,340.00,165.00,100.00,132.00,72.00,30.00,APPROVED
715,IA: DES MOINES,01/01/2015 11:41:00,,1889.00,1157.00,356.00,170.00,100.00,138.00,73.00,31.00,APPROVED
715,IA: DES MOINES,01/01/2015 12:42:00,,1923.00,1189.00,365.00,172.00,103.00,138.00,75.00,33.00,APPROVED
715,IA: DES MOINES,01/01/2015 13:42:00,,1951.00,1212.00,371.00,175.00,106.00,146.00,76.00,33.00,APPROVED
715,IA: DES MOINES,01/01/2015 14:42:00,,1958.00,1233.00,375.00,182.00,108.00,146.00,77.00,34.00,APPROVED
