MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
801,CO: DENVER,01/01/2011 00:50:00,,2635.00,1445.00,436.00,214.00,134.00,147.00,96.00,40.00,APPROVED
801,CO: DENVER,01/01/2011 01:50:00,,2658.00,1464.00,445.00,219.00,133.00,149.00,94.00,44.00,APPROVED
801,CO: DENVER,01/01/2011 02:50:00,,2671.00,1485.00,449.00,223.00,136.00,154.00,97.00,45.00,APPROVED
801,CO: DENVER,01/01/2011 03:51:00,,2670.00,1514.00,456.00,227.00,140.00,157.00,100.00,46.00,APPROVED
801,CO: DENVER,01/01/2011 04:51:00,,2693.00,1530.00,462.00,234.00,142.00,159.00,97.00,46.00,APPROVED
801,CO: DENVER,01/01/2011 05:51:00,,2713.00,1560.00,473.00,239.00,143.00,165.00,102.00,48.00,APPROVED
801,CO: DENVER,01/01/2011 06:51:00,,2682.00,1606.00,485.00,253.00,150.00,171.00,104.00,45.00,APPROVED
801,CO: DENVER,01/01/2011 07:51:00,,2664.00,1598.00,485.00,250.00,148.00,176.00,105.00,48.00,APPROVED
801,CO: DENVER,01/01/2011 08:52:00,,2645.00,1591.00,487.00,253.00,146.00,169.00,105.00,46.00,APPROVED
801,CO: DENVER,01/01/2011 09:52:00,,2633.00,1591.00,481.00,250.00,147.00,171.00,104.00,47.00,APPROVED
801,CO: DENVER,01/01/2011 10:52:00,,2651.00,1596.00,480.00,250.00,148.00,171.00,106.00,47.00,APPROVED
801,CO: DENVER,01/01/2011 11:52:00,,2693.00,1665.00,497.00,264.00,150.00,179.00,109.00,49.00,APPROVED
801,CO: DENVER,01/01/2011 12:52:00,,2713.00,1697.00,505.00,271.00,159.00,186.00,112.00,49.00,APPROVED
