MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
801,CO: DENVER,01/01/2009 00:56:00,,4773.00,1750.00,521.00,261.00,157.00,196.00,107.00,44.00,APPROVED
801,CO: DENVER,01/01/2009 01:56:00,,4494.00,1719.00,520.00,255.00,158.00,199.00,97.00,44.00,APPROVED
801,CO: DENVER,01/01/2009 02:56:00,,4360.00,1716.00,515.00,246.00,154.00,195.00,89.00,43.00,APPROVED
801,CO: DENVER,01/01/2009 03:56:00,,4291.00,1695.00,504.00,246.00,153.00,196.00,90.00,43.00,APPROVED
801,CO: DENVER,01/01/2009 04:56:00,,4202.00,1599.00,476.00,229.00,142.00,177.00,86.00,43.00,APPROVED
801,CO: DENVER,01/01/2009 05:57:00,,4160.00,1542.00,449.00,213.00,141.00,166.00,89.00,41.00,APPROVED
801,CO: DENVER,01/01/2009 06:57:00,,4183.00,1512.00,445.00,214.00,135.00,161.00,90.00,40.00,APPROVED
801,CO: DENVER,01/01/2009 07:57:00,,4181.00,1504.00,445.00,216.00,136.00,158.00,88.00,40.00,APPROVED
801,CO: DENVER,01/01/2009 08:57:00,,4168.00,1512.00,441.00,214.00,139.00,159.00,87.00,39.00,APPROVED
801,CO: DENVER,01/01/2009 09:57:00,,4153.00,1508.00,445.00,210.00,140.00,159.00,86.00,40.00,APPROVED
801,CO: DENVER,01/01/2009 10:58:00,,4180.00,1511.00,445.00,212.00,135.00,160.00,86.00,40.00,APPROVED
801,CO: DENVER,01/01/2009 11:58:00,,4174.00,1521.00,443.00,214.00,138.00,162.00,86.00,39.00,APPROVED
801,CO: DENVER,01/01/2009 12:58:00,,4164.00,1520.00,441.00,215.00,136.00,164.00,83.00,41.00,APPROVED
801,CO: DENVER,01/01/2009 13:58:00,,4153.00,1507.00,448.00,216.00,140.00,164.00,81.00,40.00,APPROVED
801,CO: DENVER,01/01/2009 14:58:00,,4159.00,1516.00,447.00,218.00,139.00,162.00,86.00,41.00,APPROVED
801,CO: DENVER,01/01/2009 15:59:00,,4205.00,1535.00,445.00,216.00,138.00,163.00,90.00,41.00,APPROVED
