MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
709,TX: HOUSTON,01/01/2012 00:25:00,,1462.00,803.00,268.00,126.00,84.00,89.00,67.00,39.00,APPROVED
709,TX: HOUSTON,01/01/2012 01:25:00,,1496.00,817.00,265.00,129.00,85.00,94.00,65.00,39.00,APPROVED
709,TX: HOUSTON,01/01/2012 02:25:00,,1509.00,837.00,271.00,130.00,84.00,94.00,66.00,39.00,APPROVED
709,TX: HOUSTON,01/01/2012 03:26:00,,1499.00,821.00,268.00,132.00,85.00,94.00,66.00,38.00,APPROVED
709,TX: HOUSTON,01/01/2012 04:26:00,,1503.00,821.00,270.00,127.00,82.00,91.00,66.00,38.00,APPROVED
709,TX: HOUSTON,01/01/2012 05:26:00,,1495.00,830.00,266.00,129.00,83.00,93.00,67.00,39.00,APPROVED
709,TX: HOUSTON,01/01/2012 06:26:00,,1507.00,835.00,266.00,133.00,84.00,96.00,68.00,39.00,APPROVED
709,TX: HOUSTON,01/01/2012 07:26:00,,1502.00,839.00,270.00,130.00,88.00,95.00,67.00,41.00,APPROVED
709,TX: HOUSTON,01/01/2012 08:27:00,,1499.00,829.00,272.00,131.00,84.00,93.00,68.00,39.00,APPROVED
709,TX: HOUSTON,01/01/2012 09:27:00,,1485.00,818.00,267.00,128.00,86.00,94.00,67.00,39.00,APPROVED
709,TX: HOUSTON,01/01/2012 10:27:00,,1527.00,833.00,267.00,127.00,86.00,95.00,65.00,38.00,APPROVED
709,TX: HOUSTON,01/01/2012 11:27:00,,1607.00,889.00,286.00,138.00,90.00,98.00,68.00,41.00,APPROVED
709,TX: HOUSTON,01/01/2012 12:27:00,,1670.00,925.00,296.00,142.00,90.00,102.00,72.00,42.00,APPROVED
709,TX: HOUSTON,01/01/2012 13:28:00,,1697.00,936.00,293.00,138.00,91.00,100.00,66.00,40.00,APPROVED
709,TX: HOUSTON,01/01/2012 14:28:00,,1728.00,954.00,294.00,141.00,87.00,104.00,66.00,40.00,APPROVED
709,TX: HOUSTON,01/01/2012 15:28:00,,1713.00,942.00,289.00,140.00,88.00,102.00,66.00,38.00,APPROVED
709,TX: HOUSTON,01/01/2012 16:28:00,,1683.00,925.00,290.00,140.00,91.00,101.00,66.00,41.00,APPROVED
709,TX: HOUSTON,01/01/2012 17:29:00,,1630.00,897.00,291.00,137.00,88.00,101.00,67.00,39.00,APPROVED
709,TX: HOUSTON,01/01/2012 18:29:00,,1580.00,875.00,280.00,133.00,88.00,98.00,65.00,40.00,APPROVED
709,TX: HOUSTON,01/01/2012 19:29:00,,1541.00,844.00,273.00,127.00,88.00,97.00,66.00,40.00,APPROVED
